,ts,lstm,gru,bp,elm,svm,rw,arima,rf,mlp,dt,lstm,gru,bp,elm,svm,rw,arima,rf,mlp,dt,lstm,gru,bp,elm,svm,rw,arima,rf,mlp,dt
1820,48.22,47.07501799,45.41325287,46.08621251,47.53194119,38.71011088,47.36290251,47.65006512,35.5095487,47.00587184,34.94115042,46.46347174,45.72268287,46.77947962,47.62093236,44.54077011,47.27008556,47.618388,43.58520738,46.80639226,40.56327366,47.28717326,48.61007494,46.24268011,46.94591081,41.42419719,47.29,47.24352064,38.71208915,46.86227935,35.32923274
1821,47.2,47.09187759,45.43978997,46.27632443,47.54348529,38.80551083,47.59211209,47.65210314,35.43265892,46.96161875,34.76721784,47.04277811,46.32526873,47.29301325,47.91738342,45.17183055,48.23444837,48.22943244,44.26885111,47.75219657,40.45150566,47.98227364,49.49046318,46.99445037,47.42168886,42.11140718,48.22,48.1208636,39.05847857,47.67098687,35.32923274
1822,47.9,47.14126482,45.50141787,46.59851177,47.61328149,38.87332919,47.5742409,47.65849816,35.76828763,46.984651,34.82847713,46.66762433,46.00092792,46.97557809,47.63254347,45.14288962,47.23170768,47.67970517,43.97711294,47.8751433,40.50873383,47.36444824,48.74691789,46.31869537,47.14075694,41.42809559,47.2,47.16442995,38.26220918,47.2707973,34.07521475
1823,47.6,47.39905106,45.73608524,46.77443022,47.90575135,39.04713936,47.8352245,48.02974665,36.23775983,47.30139239,34.94115042,47.2372164,46.63716234,47.54485274,48.24889874,45.63630329,47.89750512,48.36652016,44.66052047,48.07840213,40.73500756,47.71802585,49.33231384,46.86492219,47.85762808,41.9155148,47.9,47.82532071,39.1201339,47.62595607,36.96859083
1824,47.61,47.07202008,45.421676,46.46822987,47.56316886,38.78796386,47.91308757,47.64267819,35.95541946,46.97785273,34.76721784,46.91671158,46.38463275,47.23693683,47.6641037,45.40063947,47.58472346,47.99624559,44.40820458,47.53953504,40.79223573,47.59575478,49.20371764,46.70241871,47.68331507,41.73804598,47.6,47.54596293,38.63443933,47.50641538,36.96859083
1825,47.49,47.0396127,45.37376461,46.30266165,47.53095098,38.68588279,47.69621587,47.57025824,35.84351893,46.9625227,34.88200399,46.65846831,46.11231053,46.98603831,47.47402953,45.23778968,47.57896272,47.71673643,44.30308564,47.4169486,40.79223573,47.59475774,49.13907649,46.62553855,47.56893349,41.64019298,47.61,47.55806544,38.66181341,47.42516262,36.96859083
1826,47.32,46.92986461,45.26605548,46.1388649,47.40962297,38.59825783,47.59424044,47.51855184,35.8331929,46.83177901,34.94115042,46.59573917,46.10801459,46.93483866,47.27961956,45.24636182,47.57435843,47.69950336,44.42919166,47.25858803,41.20302973,47.48918024,49.12100546,46.57925073,47.59990778,41.57248119,47.49,47.44790589,38.67091522,47.43288066,36.96859083
1827,47.31,46.76337065,45.09584992,45.97345293,47.24813737,38.41599628,47.47571693,47.32461422,35.52849084,46.66651469,34.82847713,46.26871217,45.78126881,46.61451563,46.98068777,45.02514027,47.36855956,47.32965434,44.47137263,46.99250016,40.83223151,47.36961878,48.94512902,46.37615273,47.3590311,41.35509074,47.32,47.29070972,38.56961532,47.12816057,35.71457283
1828,46.94,46.57020074,44.9027928,45.86157345,47.05966547,38.21834412,47.28937805,47.12949924,35.45222357,46.46503214,33.50747744,45.9803658,45.51616575,46.32781159,46.67511244,44.84794661,47.20875054,47.04993888,44.46412014,46.68025206,40.77500333,47.33527915,48.94472449,46.34766458,47.33235467,41.29681683,47.31,47.28390207,38.3917663,47.16219625,35.71457283
1829,46.91,46.11939726,44.4511825,45.53749081,46.60707946,37.76318179,47.05226904,46.69256653,35.18150993,46.01448188,33.50747744,45.79766184,45.33032517,46.13807075,46.47899204,44.76928249,47.01775393,46.84562324,44.39931614,46.47133757,40.83223151,47.0580309,48.6604244,46.03799129,47.06260863,40.97825314,46.94,46.93864121,38.20677013,46.8052785,35.71457283
1830,46.28,45.60505328,43.92569163,45.03905985,46.09651969,37.20450101,46.63221007,46.1823399,34.78972151,45.5244331,33.50747744,45.5118648,45.03309501,45.83358786,46.19966951,44.57144681,46.93123651,46.52908139,44.35859422,46.18979793,40.77500333,46.99309625,48.60410689,45.95260137,46.97554242,40.86960763,46.91,46.91296563,37.908595,46.75975057,35.71457283
1831,45.57,45.0336209,43.34913648,44.42697783,45.50956163,36.61105587,46.1197232,45.60320037,34.41208308,44.93791947,32.52869571,45.19110143,44.73037035,45.50638273,45.98830829,44.4081714,46.24001395,46.12281595,44.41360329,45.98269827,40.83223151,46.51064266,48.12718372,45.43629978,46.53906274,40.36375965,46.28,46.32330064,37.44209931,46.30077777,34.66344461
1832,44.99,44.73377187,43.02941016,43.91332087,45.20268473,36.22439168,45.68220574,45.32627846,33.8804526,44.62807289,32.52869571,44.7552242,44.30519089,45.06398372,45.7136058,44.08007815,45.61262643,45.62446563,43.92497307,45.62140254,40.45150566,45.94291445,47.51043419,44.7660314,45.94220985,39.73524558,45.57,45.65844743,37.10880375,45.67538514,34.66344461
1833,45.75,45.07238177,43.34815775,44.04442729,45.55340386,36.51591138,45.40998483,45.69965965,33.53106062,44.99715903,32.52869571,44.49636599,44.02131534,44.78993845,45.57045849,43.8209187,44.96918076,45.33242979,44.05453365,45.36001648,40.50873383,45.39618488,46.99422507,44.17898532,45.37803904,39.16167482,44.99,45.11569838,36.35478169,45.35610678,33.69955388
1834,46.99,45.73473878,43.99717571,44.67374342,46.22768134,37.16655291,45.73085234,46.35063237,33.74748768,45.68370375,32.58784215,44.92302373,44.38569705,45.12332279,45.87498326,44.16516354,45.67956212,45.75747636,44.51203564,45.86816832,40.50873383,45.73619416,47.40651944,44.62100728,45.62093749,39.46019119,45.75,45.83245442,36.37274109,45.66078577,34.66344461
1835,46.71,45.96419368,44.24487072,45.13332406,46.44300483,37.43102705,46.29034947,46.55365663,34.27921834,45.8375678,32.47516886,45.87722427,45.24017047,46.01392106,46.47985829,44.86592824,47.08682952,46.74599826,44.65707449,46.73141267,40.83223151,46.5785278,48.40139324,45.70719768,46.34340421,40.27990667,46.99,47.00018185,37.15286801,45.91789002,35.71457283
1836,46.88,46.10948228,44.39159241,45.47826111,46.58060974,37.54199588,46.52662995,46.7083541,34.67085388,45.98171283,33.50747744,45.96206079,45.39798122,46.12132651,46.72991315,45.06483057,46.61388024,46.59386158,45.33697175,46.61273477,41.20302973,46.60849991,48.47642016,45.75258291,46.51547599,40.33265232,46.71,46.73936019,37.39261302,46.50060862,35.71457283
1837,46.91,46.34898441,44.597326,45.607402,46.81909393,37.67379514,46.8057721,46.96677118,34.92291778,46.23935129,33.56662388,46.20326909,45.67952496,46.36629005,47.04362796,45.30575851,46.84059704,46.88458095,45.74733359,47.14562511,41.20302973,46.87160816,48.69779531,45.94126247,46.94208713,40.6142937,46.88,46.90141268,37.82345058,46.73878203,35.71457283
1838,47,46.27926151,44.52744642,45.42627147,46.72409152,37.59899991,46.952184,46.8266532,34.88060867,46.13607474,33.45395059,46.18134195,45.63056658,46.32550247,47.04508051,45.29382024,46.91213973,46.81041477,45.24910689,47.02700663,40.83223151,46.94695499,48.78450185,45.9550373,47.01721621,40.62685572,46.91,46.93186016,37.7744934,46.67104076,35.71457283
1839,47.07,46.38954316,44.64064671,45.45830913,46.82325837,37.69759929,46.85067301,46.89985937,34.96759673,46.23340829,33.50747744,46.08378503,45.50956187,46.22080802,46.98542585,45.15779038,47.00949855,46.69531941,44.99036559,46.92579912,40.77500333,47.03520864,48.83376156,45.96885035,46.96440838,40.59625675,47,47.01865985,37.52052119,46.69131074,35.71457283
1840,47.17,46.50509751,44.76075928,45.56339655,46.92784749,37.8197021,46.93628834,47.03986695,34.9381045,46.33075785,33.56662388,46.43653748,45.89182731,46.59599188,47.29587871,45.4039431,47.10329475,47.07790052,44.56269342,47.23986535,40.50873383,47.10444369,48.9391263,46.0518861,47.07098235,40.6521392,47.07,47.08662825,37.64168913,46.93896953,35.71457283
1841,47.08,46.52853291,44.78470067,45.60146485,46.94540436,37.83051026,47.06050528,47.05860023,34.96498391,46.34714744,33.45395059,46.48379435,45.96105029,46.6676887,47.34933728,45.38421023,47.18467297,47.15620398,44.27370269,47.27619891,40.45150566,47.20156529,49.04587307,46.1339414,47.14746543,40.70248268,47.17,47.18275508,37.7214685,46.98143124,35.71457283
1842,47.09,46.69114293,44.95197586,45.81630927,47.10344696,37.99264667,47.06541204,47.20909874,35.11845469,46.50361325,33.50747744,46.5568485,46.06555329,46.77768122,47.43712855,45.40364577,47.04815017,47.27657307,44.10420144,47.33681834,40.50873383,47.16490482,49.01930506,46.07698647,47.13056931,40.63266756,47.08,47.10028325,37.74262387,46.95756853,35.71457283
1843,47,46.73771865,44.99851352,45.9206183,47.1460603,38.0362888,47.21594612,47.25473176,35.22363847,46.54769342,33.56662388,46.5459964,46.08266591,46.79877874,47.39115086,45.33907059,47.11830011,47.33455733,44.00675645,47.32664166,40.45150566,47.17881201,49.03665603,46.0659002,47.13605929,40.60117222,47.09,47.11175609,37.73072928,46.95447261,35.71457283
1844,47.09,46.59424821,44.85171444,45.79460656,47.00353309,37.87935735,47.2629141,47.11684026,35.14212885,46.41569524,33.45395059,46.52853215,46.09123021,46.81080527,47.33540018,45.31128707,47.05875567,47.38908267,44.28512817,47.32763531,40.79223573,47.11894488,48.98751564,45.98403053,47.06691762,40.50133173,47,47.02921406,37.51964575,46.89815132,34.66344461
1845,46.95,46.57922388,44.83425667,45.76394449,46.99462753,37.85673072,47.11136766,47.10963191,35.05779104,46.41041571,33.50747744,46.4114079,46.002879,46.72763849,47.18351989,45.22714232,47.04265371,47.32647905,44.31269333,47.20596358,40.79223573,47.17598839,49.05473693,46.02889582,47.09019817,40.50905308,47.09,47.11579791,37.46067162,46.87107707,35.71457283
1846,46.99,46.46302959,44.71431287,45.62909223,46.87874726,37.73745081,47.09841551,46.99269167,34.94855231,46.29092862,33.56662388,46.24500958,45.86730636,46.58989748,46.97625088,45.11525039,46.90178702,47.22934206,44.40323733,47.01808563,40.79223573,47.08330827,48.98389825,45.92750706,47.01683301,40.38922689,46.95,46.98619549,37.30056439,46.80314147,34.66344461
1847,46.99,46.3664648,44.6084936,45.45258981,46.78791196,37.60454035,47.04511161,46.92443833,34.69846438,46.19658658,33.45395059,46.16315861,45.78283036,46.5177445,46.77609397,45.06180708,47.12431551,47.21175784,44.53095078,46.8474146,41.20302973,47.10389551,49.01224612,45.93297602,47.02562517,40.36493214,46.99,47.02571821,37.26999486,46.7801736,34.66344461
1848,46.88,46.53286003,44.77843089,45.62270818,46.95713322,37.78242089,46.90072317,47.08877744,34.87763055,46.35434395,33.50747744,45.86963478,45.50142263,46.24050229,46.4340693,44.84457822,46.99972056,46.9376734,44.46089376,46.47949255,41.20302973,47.10220764,49.03882168,45.93244725,47.0219363,40.33424412,46.99,47.02761398,37.3764193,46.84765843,34.66344461
1849,46.87,46.49372877,44.73919584,45.67069111,46.91566783,37.74656352,47.05104185,47.0251127,34.98275594,46.30766046,33.56662388,45.57647403,45.21170326,45.95898047,46.14619099,44.65409955,46.81305247,46.64601395,44.54097785,46.18316952,40.83223151,47.02975934,48.9712434,45.83552317,46.94641813,40.21753035,46.88,46.92609842,37.29662744,46.66078038,34.66344461
1850,46.65,46.1161643,44.36009055,45.38780123,46.53751897,37.35509347,47.00738197,46.66513643,34.79045596,45.94486603,33.39269129,45.28954648,44.90339419,45.66336844,45.82711243,44.47040381,46.84918699,46.38423877,44.47406822,45.75469537,40.83223151,47.01297166,48.97275355,45.81095467,46.93776373,40.16846632,46.87,46.91852482,37.2506778,46.72040468,34.66344461
1851,46.39,45.72049377,43.97110173,45.14673343,46.13915437,36.98655413,46.51176626,46.24936266,34.68891719,45.56503244,33.56662388,44.98045939,44.56331124,45.33404434,45.52487441,44.26741019,46.65044716,46.01962103,44.31504586,45.4481793,40.83223151,46.85264892,48.82345458,45.62271663,46.77980471,39.9707686,46.65,46.71356077,36.92617438,46.53664105,34.66344461
1852,44.81,44.78985154,43.03456338,44.30115757,45.18948146,36.04582916,46.11390441,45.2825606,34.12181071,44.65561385,32.58784215,44.6259894,44.20030752,44.95575045,45.19546852,44.04911319,46.38838327,45.60274367,44.26234279,45.19959237,40.77500333,46.64572339,48.61486511,45.37418557,46.57019588,39.71831916,46.39,46.47096272,36.74355871,46.30359871,34.66344461
1853,43.01,43.57103589,41.81168081,42.95890543,43.94280121,34.77655341,45.27127688,44.08880622,33.22662646,43.40630897,31.41106162,43.8169886,43.44976203,44.14328525,44.68861323,43.47451394,44.8033469,44.60277454,44.26246164,44.54904463,40.50873383,45.49732775,47.47201476,44.09543827,45.46563051,38.56323295,44.81,44.98758626,35.96463486,45.15550422,32.36659298
1854,44.16,43.49577365,41.71934401,42.5375414,43.89079013,34.62293928,44.17720089,44.08703173,32.84311763,43.35096303,31.5849942,42.69730567,42.30657064,43.09984796,44.05556932,42.34993939,42.95330107,43.43293442,43.56056544,43.57251663,39.02682418,44.08030219,46.0490463,42.46379583,43.28119399,37.07655089,43.01,43.29590708,34.48443033,42.36485302,30.20611938
1855,44.31,43.77881879,41.97855604,42.64334667,44.22266352,34.89333801,44.07889309,44.3966228,32.50812042,43.77819765,30.3517386,43.44339934,43.01120907,43.63177689,44.40294874,42.79097259,44.1280514,44.28005758,44.27985501,44.34172956,40.50873383,44.37522055,46.42694268,42.94389392,44.83353643,37.2799627,44.16,44.37973537,34.34807822,43.67390101,32.36659298
1856,43.95,43.54280836,41.74166179,42.60380101,44.00487337,34.68097965,44.28146276,44.14706335,31.51708539,43.49772715,30.09007308,43.8128516,43.36428673,43.95371626,44.77311793,43.37642666,44.41555329,44.47765446,44.7351588,45.07471568,40.50873383,44.28090405,46.52106222,43.11376281,44.72798442,37.20145801,44.31,44.52228516,34.49947814,43.40389385,32.36659298
1857,44.19,44.25079799,42.40107009,43.2853085,44.74639535,35.24381458,44.31479965,44.98855078,32.06414509,44.16004784,31.52584777,44.12305845,43.64998154,44.31414083,44.85473093,43.96238123,43.88116539,44.69482827,45.18340882,45.28099949,40.79223573,44.13899332,46.33514206,42.95571917,44.08609984,36.9910672,43.95,44.18500389,34.61610304,43.91213478,32.36659298
1858,46.54,45.43423275,43.56435186,44.34767221,45.94178457,36.36792336,45.06436363,46.21131531,32.81949315,45.3328938,31.68820348,44.65132286,44.23300385,44.83078217,45.73503174,44.18570459,44.18295759,45.2524813,45.6343883,45.74798157,40.79223573,44.57816154,46.53883057,43.18539452,44.49769821,37.30290089,44.19,44.41216751,34.24201421,44.25456677,32.36659298
1859,46.87,45.97106328,44.11412586,44.92087591,46.47318834,36.90309038,46.15681622,46.64324643,33.36522478,45.82865846,32.32617663,45.72407113,45.13715084,45.77991996,46.1446252,45.01550073,46.60230948,46.45189599,45.24795762,46.26453222,41.20302973,45.94844355,48.07110569,44.97264223,45.3774662,38.71549601,46.54,46.62338899,34.88475206,44.25929287,33.69955388
1860,46.79,46.04625336,44.20862366,45.2687402,46.51244145,36.99728293,46.51024845,46.66245274,34.28222724,45.91346062,32.41390956,46.06260101,45.51933077,46.13276961,46.45516675,45.15539709,46.82429966,46.55143685,45.50656257,46.28923585,41.20302973,46.56291254,48.7697362,45.62114776,46.20319592,39.35693074,46.87,46.93493678,36.04498192,46.44499838,34.66344461
1861,46.84,46.3132828,44.40713038,45.4649263,46.79074899,37.08483466,46.7536499,47.00357079,35.15462921,46.2066528,33.66983316,46.27576905,45.82313003,46.40245538,47.08536037,45.48283609,46.86692258,46.77749206,45.75283912,47.35928394,41.20302973,46.91385883,49.01128199,45.7512414,47.32187788,39.73480416,46.79,46.86121161,36.76511999,46.76776743,34.66344461
1862,46.88,46.27142751,44.33900615,45.21278798,46.7420303,36.94298293,47.02874875,46.94298695,34.79428746,46.0989509,33.45395059,46.25197184,45.81773457,46.38068747,47.16740229,45.50425461,46.87777507,46.76472668,45.67310254,46.52935678,41.20302973,47.13010367,49.21209189,45.81659188,47.02254806,39.92560454,46.84,46.9095981,37.72786386,46.69915732,34.66344461
1863,46.9,46.32939616,44.40355205,45.18212248,46.78741594,36.97546729,46.91909759,46.92348643,34.3647927,46.14848232,33.39269129,45.79511389,45.31710533,45.93238961,46.49933781,45.05599938,46.77151786,46.30003104,45.24319579,46.53834631,40.77500333,47.04970706,49.23784375,45.74464666,46.93773687,39.73797495,46.88,46.94855428,36.87816442,46.69675762,34.66344461
1864,47,46.55425894,44.63015653,45.44853387,47.00066947,37.1747529,46.9303962,47.16766757,34.41516922,46.36637537,33.56662388,46.0865759,45.60491946,46.23405783,46.83248163,45.21443068,46.97751473,46.66734387,45.10911352,46.80498739,40.83223151,47.07463217,49.27065296,45.74773592,46.92782608,39.71032688,46.9,46.96868441,36.79328899,46.63694996,34.66344461
1865,47.28,46.58687951,44.65006921,45.53958529,47.03162857,37.14383037,47.16807968,47.24251874,34.40561389,46.39816111,33.45395059,46.15138043,45.67906083,46.33149408,46.94758615,45.21490906,46.99101383,46.76914565,44.79842767,46.90010715,40.45150566,47.15802446,49.37322871,45.83081238,47.01151296,39.76128869,47,47.06394906,36.77241252,46.73425141,34.66344461
1866,47.2,46.5871899,44.63696223,45.5945704,47.02806994,37.07538293,47.21450532,47.23207242,34.34188134,46.39430112,33.45395059,46.4869067,46.0012847,46.6771648,47.26344921,45.41403478,47.30228442,47.1973865,44.60468898,47.20970092,40.83223151,47.37290938,49.61395,46.06214761,47.19865092,39.93915688,47.28,47.32830545,36.93753919,46.94193226,34.66344461
1867,47.18,46.55003858,44.58820533,45.62183063,46.97626389,36.98163915,47.18047737,47.18198468,34.43136714,46.34887311,33.56662388,46.45195364,45.98842369,46.68081495,47.24715953,45.36137313,47.19827582,47.17917898,44.33799549,47.23084661,40.45150566,47.37202016,49.63104576,46.04409619,47.22186902,39.91171585,47.2,47.25437919,36.83998741,46.93411466,34.66344461
1868,47.18,46.42544013,44.43670106,45.44324984,46.84520667,36.75719568,47.19275719,47.07729779,34.20837284,46.22372272,32.52869571,46.46058814,45.99267955,46.70720214,47.3097192,45.33302142,47.13211093,47.25594218,44.04985963,47.23514468,40.50873383,47.38994394,49.64459755,46.02525921,47.25573532,39.88984832,47.18,47.23679385,37.0365983,46.9462469,34.66344461
1869,47.14,46.32894043,44.32334315,45.26656663,46.73559542,36.58884451,47.07096292,46.97715763,33.95137235,46.10736584,32.47516886,46.44224973,45.9712548,46.70182461,47.26700135,45.27925194,47.18187618,47.27789297,44.13047855,47.24518094,40.79223573,47.39788014,49.66767977,46.01238775,47.24563793,39.86033853,47.18,47.23796707,37.14821157,47.01055989,34.66344461
